# Anwendung
name;bezeichnung
XPOLIZEI;XPolizei

# Katalog
schluessel;name;bezeichnung;herkunft;version;gueltigAb
121;Art des Delikts;Art des Delikts;ZIR;V1.12;20210415

# Katalogwerte
schluessel;bezeichnung;anzeigeReihenfolge;auswahlerlaubt;loeschstatus;extId;Abkürzung;Beschreibung;Gültig_ab;Gültig_bis;Zugangsvokabular
121_329;besonders schwere Fälle der Bestechlichkeit und Bestechung im geschäftlichen Verkehr (bis 03.06.2016);0;1;0;NULL;§ 300 StGB;;;2016-06-03;
121_33;geheimdienstliche Agententätigkeit;0;1;0;NULL;§ 99 StGB;;;;
121_334;Sachbeschädigung;0;1;0;NULL;§ 303 StGB;;;;
121_336;Datenveränderung;0;1;0;NULL;§ 303a StGB;;;;
121_337;Computersabotage;0;1;0;NULL;§ 303b StGB;;;;
121_338;gemeinschädliche Sachbeschädigung;0;1;0;NULL;§ 304 StGB;;;;
121_339;Zerstörung von Bauwerken;0;1;0;NULL;§ 305 StGB;;;;
121_340;Zerstörung wichtiger Arbeitsmittel;0;1;0;NULL;§ 305a StGB;;;;
121_342;schwere Brandstiftung;0;1;0;NULL;§ 306a StGB;;;;
121_343;besonders schwere Brandstiftung;0;1;0;NULL;§ 306b StGB;;;;
121_344;Brandstiftung mit Todesfolge;0;1;0;NULL;§ 306c StGB;;;;
121_345;fahrlässige Brandstiftung;0;1;0;NULL;§ 306d StGB;;;;
121_346;Herbeiführen einer Brandgefahr;0;1;0;NULL;§ 306f StGB;;;;
121_36;friedensgefährdende Beziehungen;0;1;0;NULL;§ 100 StGB;;;;
121_365;gefährliche Eingriffe in den Straßenverkehr;0;1;0;NULL;§ 315b StGB;;;;
121_366;Gefährdung des Straßenverkehrs;0;1;0;NULL;§ 315c StGB;;;;
121_367;Trunkenheit im Verkehr;0;1;0;NULL;§ 316 StGB;;;;
121_368;räuberischer Angriff auf Kraftfahrer;0;1;0;NULL;§ 316a StGB;;;;
121_37;landesverräterische Fälschung;0;1;0;NULL;§ 100a StGB;;;;
121_370;Störung öffentlicher Betriebe;0;1;0;NULL;§ 316b StGB;;;;
121_371;Störung von Telekommunikationsanlagen;0;1;0;NULL;§ 317 StGB;;;;
121_372;Beschädigung wichtiger Anlagen;0;1;0;NULL;§ 318 StGB;;;;
121_38;Angriff gegen Organe und Vertreter ausländischer Staaten;0;1;0;NULL;§ 102 StGB;;;;
121_380;Vollrausch;0;1;0;NULL;§ 323a StGB;;;;
121_381;Gefährdung einer Entziehungskur;0;1;0;NULL;§ 323b StGB;;;;
121_382;unterlassene Hilfeleistung (bis 29.05.2017);0;1;0;NULL;§ 323c StGB;;;2017-05-29;
121_383;Gewässerverunreinigung;0;1;0;NULL;§ 324 StGB;;;;
121_385;Bodenverunreinigung;0;1;0;NULL;§ 324a StGB;;;;
121_387;Luftverunreinigung;0;1;0;NULL;§ 325 StGB;;;;
121_389;Verursachen von Lärm, Erschütterungen und nichtionisierenden Strahlen;0;1;0;NULL;§ 325a StGB;;;;
121_39;Beleidigung von Organen und Vertretern ausländischer Staaten (bis 31.12.2017);0;1;0;NULL;§ 103 StGB;;;2017-12-31;
121_391;unerlaubter Umgang mit Abfällen;0;1;0;NULL;§ 326 StGB;;;;
121_393;unerlaubtes Betreiben von Anlagen;0;1;0;NULL;§ 327 StGB;;;;
121_395;unerlaubter Umgang mit radioaktiven Stoffen und anderen gefährlichen Stoffen und Gütern;0;1;0;NULL;§ 328 StGB;;;;
121_397;Gefährdung schutzbedürftiger Gebiete;0;1;0;NULL;§ 329 StGB;;;;
121_399;besonders schwerer Fall einer Umweltstraftat;0;1;0;NULL;§ 330 StGB;;;;
121_4;Hochverrat gegen den Bund;0;1;0;NULL;§ 81 StGB;;;;
121_40;Verletzung von Flaggen und Hoheitszeichen ausländischer Staaten;0;1;0;NULL;§ 104 StGB;;;;
121_401;schwere Gefährdung durch Freisetzen von Giften;0;1;0;NULL;§ 330a StGB;;;;
121_404;Vorteilsannahme;0;1;0;NULL;§ 331 StGB;;;;
121_405;Bestechlichkeit;0;1;0;NULL;§ 332 StGB;;;;
121_406;Vorteilsgewährung;0;1;0;NULL;§ 333 StGB;;;;
121_407;Bestechung;0;1;0;NULL;§ 334 StGB;;;;
121_41;Nötigung von Verfassungsorganen;0;1;0;NULL;§ 105 StGB;;;;
121_410;Rechtsbeugung;0;1;0;NULL;§ 339 StGB;;;;
121_411;Körperverletzung im Amt;0;1;0;NULL;§ 340 StGB;;;;
121_412;Aussageerpressung;0;1;0;NULL;§ 343 StGB;;;;
121_413;Verfolgung Unschuldiger;0;1;0;NULL;§ 344 StGB;;;;
121_414;Vollstreckung gegen Unschuldige;0;1;0;NULL;§ 345 StGB;;;;
121_415;Falschbeurkundung im Amt;0;1;0;NULL;§ 348 StGB;;;;
121_416;Gebührenüberhebung;0;1;0;NULL;§ 352 StGB;;;;
121_417;'Abgabenüberhebung; Leistungskürzung';0;1;0;NULL;§ 353 StGB;;;;
121_419;Vertrauensbruch im auswärtigen Dienst;0;1;0;NULL;§ 353a StGB;;;;
121_42;Nötigung des Bundespräsidenten und von Mitgliedern eines Verfassungsorgans;0;1;0;NULL;§ 106 StGB;;;;
121_421;Verletzung des Dienstgeheimnisses und einer besonderen Geheimhaltungspflicht;0;1;0;NULL;§ 353b StGB;;;;
121_422;verbotene Mitteilungen über Gerichtsverhandlungen;0;1;0;NULL;§ 353d StGB;;;;
121_423;Verletzung des Steuergeheimnisses;0;1;0;NULL;§ 355 StGB;;;;
121_424;Parteiverrat;0;1;0;NULL;§ 356 StGB;;;;
121_425;Verleitung eines Untergebenen zu einer Straftat;0;1;0;NULL;§ 357 StGB;;;;
121_426;'Doppelehe; doppelte Lebenspartnerschaft';0;1;0;NULL;§ 172 StGB;;;;
121_427;sexuelle Nötigung, Vergewaltigung (bis 09.11.2016);0;1;0;NULL;§ 177 StGB;;;2016-11-09;
121_434;sexuelle Nötigung und Vergewaltigung mit Todesfolge (bis 09.11.2016);0;1;0;NULL;§ 178 StGB;;;2016-11-09;
121_435;Werbung für den Abbruch der Schwangerschaft;0;1;0;NULL;§ 219a StGB;;;;
121_436;Inverkehrbringen von Mitteln zum Abbruch der Schwangerschaft;0;1;0;NULL;§ 219b StGB;;;;
121_437;gefährliche Körperverletzung;0;1;0;NULL;§ 224 StGB;;;;
121_439;Misshandlung von Schutzbefohlenen;0;1;0;NULL;§ 225 StGB;;;;
121_44;Störung der Tätigkeit eines Gesetzgebungsorgans;0;1;0;NULL;§ 106b StGB;;;;
121_441;schwere Körperverletzung;0;1;0;NULL;§ 226 StGB;;;;
121_443;Körperverletzung mit Todesfolge;0;1;0;NULL;§ 227 StGB;;;;
121_445;fahrlässige Körperverletzung;0;1;0;NULL;§ 229 StGB;;;;
121_446;Beteiligung an einer Schlägerei;0;1;0;NULL;§ 231 StGB;;;;
121_448;Entziehung Minderjähriger;0;1;0;NULL;§ 235 StGB;;;;
121_45;Wahlbehinderung;0;1;0;NULL;§ 107 StGB;;;;
121_452;Kinderhandel;0;1;0;NULL;§ 236 StGB;;;;
121_455;Versicherungsmissbrauch;0;1;0;NULL;§ 265 StGB;;;;
121_456;Verändern von amtlichen Ausweisen;0;1;0;NULL;§ 273 StGB;;;;
121_457;Brandstiftung;0;1;0;NULL;§ 306 StGB;;;;
121_458;Herbeiführen einer Explosion durch Kernenergie;0;1;0;NULL;§ 307 StGB;;;;
121_46;Wahlfälschung;0;1;0;NULL;§ 107a StGB;;;;
121_461;Herbeiführen einer Sprengstoffexplosion;0;1;0;NULL;§ 308 StGB;;;;
121_465;Missbrauch ionisierender Strahlen;0;1;0;NULL;§ 309 StGB;;;;
121_468;Freisetzen ionisierender Strahlen;0;1;0;NULL;§ 311 StGB;;;;
121_47;Fälschung von Wahlunterlagen;0;1;0;NULL;§ 107b StGB;;;;
121_470;fehlerhafte Herstellung einer kerntechnischen Anlage;0;1;0;NULL;§ 312 StGB;;;;
121_474;Herbeiführen einer Überschwemmung;0;1;0;NULL;§ 313 StGB;;;;
121_478;gemeingefährliche Vergiftung;0;1;0;NULL;§ 314 StGB;;;;
121_48;Verletzung des Wahlgeheimnisses;0;1;0;NULL;§ 107c StGB;;;;
121_482;Baugefährdung;0;1;0;NULL;§ 319 StGB;;;;
121_484;besonders schwere Fälle der Bestechlichkeit und Bestechung;0;1;0;NULL;§ 335 StGB;;;;
121_486;sexueller Missbrauch widerstandsunfähiger Personen (bis 09.11.2016);0;1;0;NULL;§ 179 StGB;;;2016-11-09;
121_487;'Schwangerschaftsabbruch ohne ärztliche Feststellung; unrichtige ärztliche Feststellung';0;1;0;NULL;§ 218b StGB;;;;
121_49;Wählernötigung;0;1;0;NULL;§ 108 StGB;;;;
121_492;Vorbereitung eines Explosions- oder Strahlungsverbrechens;0;1;0;NULL;§ 310 StGB;;;;
121_494;BT StGB (Besonderer Teil);0;1;0;NULL;BT StGB;;;;
121_496;1. Abschnitt BT StGB (Friedensverrat, Hochverrat und Gefährdung des demokratischen Rechtsstaates);0;1;0;NULL;1. Abschn. BT StGB;;;;
121_497;2. Abschnitt BT StGB (Landesverrat und Gefährdung der äußeren Sicherheit);0;1;0;NULL;2. Abschn. BT StGB;;;;
121_498;3. Abschnitt BT StGB (Straftaten gegen ausländische Staaten);0;1;0;NULL;3. Abschn. BT StGB;;;;
121_499;4. Abschnitt BT StGB (Straftaten gegen Verfassungsorgane sowie bei Wahlen und Abstimmungen);0;1;0;NULL;4. Abschn. BT StGB;;;;
121_5;Hochverrat gegen ein Land;0;1;0;NULL;§ 82 StGB;;;;
121_50;Wählertäuschung;0;1;0;NULL;§ 108a StGB;;;;
121_500;5. Abschnitt BT StGB (Straftaten gegen die Landesverteidigung);0;1;0;NULL;5. Abschn. BT StGB;;;;
121_501;6. Abschnitt BT StGB (Widerstand gegen die Staatsgewalt);0;1;0;NULL;6. Abschn. BT StGB;;;;
121_502;7. Abschnitt BT StGB (Straftaten gegen die öffentliche Ordnung);0;1;0;NULL;7. Abschn. BT StGB;;;;
121_503;8. Abschnitt BT StGB (Geld- und Wertzeichenfälschung);0;1;0;NULL;8. Abschn. BT StGB;;;;
121_504;9. Abschnitt BT StGB (Falsche uneidliche Aussage und Meineid);0;1;0;NULL;9. Abschn. BT StGB;;;;
121_505;10. Abschnitt BT StGB (Falsche Verdächtigung);0;1;0;NULL;10. Abschn. BT StGB;;;;
121_506;11. Abschnitt BT StGB (Straftaten, welche sich auf Religion und Weltanschauung beziehen);0;1;0;NULL;11. Abschn. BT StGB;;;;
121_507;12. Abschnitt BT StGB (Straftaten gegen den Personenstand, die Ehe und die Familie);0;1;0;NULL;12. Abschn. BT StGB;;;;
121_508;13. Abschnitt BT StGB (Straftaten gegen die sexuelle Selbstbestimmung);0;1;0;NULL;13. Abschn. BT StGB;;;;
121_509;14. Abschnitt BT StGB (Beleidigung);0;1;0;NULL;14. Abschn. BT StGB;;;;
121_51;Wählerbestechung;0;1;0;NULL;§ 108b StGB;;;;
121_510;15. Abschnitt BT StGB (Verletzung des persönlichen Lebens- und Geheimbereichs);0;1;0;NULL;15. Abschn. BT StGB;;;;
121_511;16. Abschnitt BT StGB (Straftaten gegen das Leben);0;1;0;NULL;16. Abschn. BT StGB;;;;
121_512;17. Abschnitt BT StGB (Straftaten gegen die körperliche Unversehrtheit);0;1;0;NULL;17. Abschn. BT StGB;;;;
121_513;18. Abschnitt BT StGB (Straftaten gegen die persönliche Freiheit);0;1;0;NULL;18. Abschn. BT StGB;;;;
121_514;19. Abschnitt BT StGB (Diebstahl und Unterschlagung);0;1;0;NULL;19. Abschn. BT StGB;;;;
121_515;20. Abschnitt BT StGB (Raub und Erpressung);0;1;0;NULL;20. Abschn. BT StGB;;;;
121_516;21. Abschnitt BT StGB (Begünstigung und Hehlerei);0;1;0;NULL;21. Abschn. BT StGB;;;;
121_517;22. Abschnitt BT StGB (Betrug und Untreue);0;1;0;NULL;22. Abschn. BT StGB;;;;
121_518;23. Abschnitt BT StGB (Urkundenfälschung);0;1;0;NULL;23. Abschn. BT StGB;;;;
121_519;24. Abschnitt BT StGB (Insolvenzstraftaten);0;1;0;NULL;24. Abschn. BT StGB;;;;
121_52;Bestechlichkeit und Bestechung von Mandatsträgern;0;1;0;NULL;§ 108e StGB;;;;
121_520;25. Abschnitt BT StGB (Strafbarer Eigennutz);0;1;0;NULL;25. Abschn. BT StGB;;;;
121_521;26. Abschnitt BT StGB (Straftaten gegen den Wettbewerb);0;1;0;NULL;26. Abschn. BT StGB;;;;
121_522;27. Abschnitt BT StGB (Sachbeschädigung);0;1;0;NULL;27. Abschn. BT StGB;;;;
121_523;28. Abschnitt BT StGB (Gemeingefährliche Straftaten);0;1;0;NULL;28. Abschn. BT StGB;;;;
121_524;29. Abschnitt BT StGB (Straftaten gegen die Umwelt);0;1;0;NULL;29. Abschn. BT StGB;;;;
121_525;30. Abschnitt BT StGB (Straftaten im Amt);0;1;0;NULL;30. Abschn. BT StGB;;;;
121_526;Strafgesetzbuch;0;1;0;NULL;StGB;;;;
121_53;Wehrpflichtentziehung durch Verstümmelung;0;1;0;NULL;§ 109 StGB;;;;
121_534;Vereinsgesetz;0;1;0;NULL;VereinsG;;;;
121_535;Fahren ohne Fahrerlaubnis;0;1;0;NULL;§ 21 StVG;;;;
121_537;Betriebsverfassungsgesetz;0;1;0;NULL;BetrVG;;;;
121_538;Tierschutzgesetz;0;1;0;NULL;TierSchG;;;;
121_54;Wehrpflichtentziehung durch Täuschung;0;1;0;NULL;§ 109a StGB;;;;
121_545;Fälschung von Zahlungskarten mit Garantiefunktion und Vordrucken für Euroschecks;0;1;0;NULL;§ 152b StGB;;;;
121_546;Verbreitung pornographischer Schriften (bis 26.01.2015);0;1;0;NULL;§ 184 StGB;;;2015-01-26;
121_547;Verbreitung gewalt- oder tierpornographischer Schriften (bis 26.01.2015);0;1;0;NULL;§ 184a StGB;;;2015-01-26;
121_548;Verbreitung, Erwerb und Besitz kinderpornographischer Schriften (bis 26.01.2015);0;1;0;NULL;§ 184b StGB;;;2015-01-26;
121_549;Verbreitung pornographischer Darbietungen durch Rundfunk, Medien- oder Teledienste (bis 26.01.2015);0;1;0;NULL;§ 184d StGB;;;2015-01-26;
121_55;Störpropaganda gegen die Bundeswehr;0;1;0;NULL;§ 109d StGB;;;;
121_550;Ausübung der verbotenen Prostitution;0;1;0;NULL;§ 184f StGB;;2015-01-27;;
121_551;Jugendgefährdende Prostitution;0;1;0;NULL;§ 184g StGB;;2015-01-27;;
121_554;Betäubungsmittelgesetz;0;1;0;NULL;BtMG;;;;
121_555;Ausländergesetz (bis 31.12.2004);0;1;0;NULL;AuslG;;;2004-12-31;
121_556;Asylverfahrensgesetz (bis 23.10.2015);0;1;0;NULL;AsylVfG;;;2015-10-23;
121_557;Waffengesetz;0;1;0;NULL;WaffG;;;;
121_56;Sabotagehandlungen an Verteidigungsmitteln;0;1;0;NULL;§ 109e StGB;;;;
121_57;sicherheitsgefährdender Nachrichtendienst;0;1;0;NULL;§ 109f StGB;;;;
121_58;sicherheitsgefährdendes Abbilden;0;1;0;NULL;§ 109g StGB;;;;
121_587;gewerbs- und bandenmäßige Verleitung zur missbräuchlichen Asylantragstellung (bis 23.10.2015);0;1;0;NULL;§ 84a AsylVfG;;;2015-10-23;
121_588;Verleitung zur missbräuchlichen Asylantragstellung (bis 23.10.2015);0;1;0;NULL;§ 84 AsylVfG;;;2015-10-23;
121_589;Menschenhandel zum Zweck der sexuellen Ausbeutung (bis 14.10.2016);0;1;0;NULL;§ 232 StGB;;;2016-10-14;
121_59;Anwerben für fremden Wehrdienst;0;1;0;NULL;§ 109h StGB;;;;
121_597;Menschenhandel zum Zweck der Ausbeutung der Arbeitskraft (bis 14.10.2016);0;1;0;NULL;§ 233 StGB;;;2016-10-14;
121_6;Vorbereitung eines hochverräterischen Unternehmens;0;1;0;NULL;§ 83 StGB;;;;
121_60;öffentliche Aufforderung zu Straftaten;0;1;0;NULL;§ 111 StGB;;;;
121_600;Förderung des Menschenhandels (bis 14.10.2016);0;1;0;NULL;§ 233a StGB;;;2016-10-14;
121_606;Aufenthaltsgesetz;0;1;0;NULL;AufenthG;;;;
121_607;Strafvorschriften gem. § 95 AufenthG;0;1;0;NULL;§ 95 AufenthG;;;;
121_61;Widerstand gegen Vollstreckungsbeamte;0;1;0;NULL;§ 113 StGB;;;;
121_622;Einschleusen von Ausländern;0;1;0;NULL;§ 96 AufenthG;;;;
121_623;Einschleusen mit Todesfolge, gewerbs- und bandenmäßiges Einschleusen;0;1;0;NULL;§ 97 AufenthG;;;;
121_63;Gefangenenbefreiung;0;1;0;NULL;§ 120 StGB;;;;
121_636;Verletzung des höchstpersönlichen Lebensbereichs durch Bildaufnahmen (bis 26.01.2015);0;1;0;NULL;§ 201a StGB;;;2015-01-26;
121_64;Gefangenenmeuterei;0;1;0;NULL;§ 121 StGB;;;;
121_640;Verbreitung, Erwerb und Besitz jugendpornographischer Schriften (bis 26.01.2015);0;1;0;NULL;§ 184c StGB;;;2015-01-26;
121_65;Hausfriedensbruch;0;1;0;NULL;§ 123 StGB;;;;
121_67;schwerer Hausfriedensbruch;0;1;0;NULL;§ 124 StGB;;;;
121_670;Straßenverkehrsgesetz;0;1;0;NULL;StVG;;;;
121_673;Abgabenordnung;0;1;0;NULL;AO;;;;
121_674;Adoptionsvermittlungsgesetz;0;1;0;NULL;AdVermiG;;;;
121_675;Aktiengesetz;0;1;0;NULL;AktG;;;;
121_676;Arbeitnehmerüberlassungsgesetz;0;1;0;NULL;AÜG;;;;
121_677;Arbeitsgerichtsgesetz;0;1;0;NULL;ArbGG;;;;
121_678;Arbeitsschutzgesetz;0;1;0;NULL;ArbSchG;;;;
121_679;Arbeitssicherstellungsgesetz;0;1;0;NULL;ASG;;;;
121_68;Landfriedensbruch;0;1;0;NULL;§ 125 StGB;;;;
121_680;Arbeitszeit in Krankenpflegeanstalten VO;0;1;0;NULL;ArbZVO-KrPfl;;;;
121_681;Arbeitszeitgesetz;0;1;0;NULL;ArbZG;;;;
121_682;Arzneimittelgesetz;0;1;0;NULL;AMG;;;;
121_683;Außenwirtschaftsgesetz;0;1;0;NULL;AWG;;;;
121_684;Biostoffverordnung;0;1;0;NULL;BioStoffVO;;;;
121_685;Börsengesetz;0;1;0;NULL;BörsenG;;;;
121_686;Bundes-Immissionsschutzgesetz;0;1;0;NULL;BImSchG;;;;
121_687;Bundesapothekerordnung;0;1;0;NULL;BApO;;;;
121_688;Bundesärzteordnung;0;1;0;NULL;BÄO;;;;
121_689;Bundesberggesetz;0;1;0;NULL;BBergG;;;;
121_69;besonders schwerer Fall des Landfriedensbruchs;0;1;0;NULL;§ 125a StGB;;;;
121_690;Bundesdatenschutzgesetz;0;1;0;NULL;BDSG;;;;
121_691;Bundesjagdgesetz;0;1;0;NULL;BJagdG;;;;
121_692;Bundesleistungsgesetz;0;1;0;NULL;BLG;;;;
121_693;Bundesnaturschutzgesetz;0;1;0;NULL;BNatSchG;;;;
121_694;Bundesstatistikgesetz;0;1;0;NULL;BStatG;;;;
121_695;Bundestierärzteordnung;0;1;0;NULL;BTO;;;;
121_696;Bundesvertriebenengesetz;0;1;0;NULL;BVFG;;;;
121_697;Chemiewaffenübereinkommen-Ausführungsgesetz;0;1;0;NULL;CWÜAG;;;;
121_698;Chemikaliengesetz;0;1;0;NULL;ChemG;;;;
121_699;Datenschutzgesetz (jeweiliges LandesdatenschutzG);0;1;0;NULL;LDSG;;;;
121_7;Fortführung einer für verfassungswidrig erklärten Partei;0;1;0;NULL;§ 84 StGB;;;;
121_70;Störung des öffentlichen Friedens durch Androhung von Straftaten;0;1;0;NULL;§ 126 StGB;;;;
121_700;Depotgesetz;0;1;0;NULL;DepotG;;;;
121_701;Druckluftverordnung;0;1;0;NULL;DruckluftVO;;;;
121_702;EG-Gentechnik-Durchführungsgesetz;0;1;0;NULL;EGGenTDurchfG;;;;
121_703;Embryonenschutzgesetz;0;1;0;NULL;ESchG;;1991-01-01;;
121_704;EU-Bestechungsgesetz;0;1;0;NULL;EU-BestG;;;;
121_705;Europäische Betriebsräte-Gesetz;0;1;0;NULL;EBRG;;;;
121_706;Europäische wirtschaftliche Interessenvereinigung-Ausführungsgesetz;0;1;0;NULL;EWIV-AusfG;;;;
121_707;Flaggenrechtsgesetz;0;1;0;NULL;FlaggRG;;;;
121_708;Fleischhygienegesetz;0;1;0;NULL;FlHG;;;;
121_709;Forstvermehrungsgutgesetz;0;1;0;NULL;FoVG;;;;
121_71;Bildung bewaffneter Gruppen;0;1;0;NULL;§ 127 StGB;;;;
121_710;Freizügigkeitsgesetz / EU;0;1;0;NULL;FreizügG/EU;;;;
121_711;Futtermittelgesetz (bis 06.09.2005);0;1;0;NULL;FuMiG;;;2005-09-06;
121_712;G 10;0;1;0;NULL;G 10;;;;
121_713;Gebrauchsmustergesetz;0;1;0;NULL;GebrMG;;;;
121_714;Gefahrstoffverordnung;0;1;0;NULL;GefStoffVO;;;;
121_715;Geflügelfleischhygienegesetz;0;1;0;NULL;GFlHG;;;;
121_716;Genossenschaftsgesetz;0;1;0;NULL;GenG;;;;
121_717;Gentechnikgesetz;0;1;0;NULL;GenTG;;;;
121_718;Geräte- und Produktsicherheitsgesetz;0;1;0;NULL;GPSG;;;;
121_719;Geschmacksmustergesetz (bis 31.12.2013);0;1;0;NULL;GeschMG;;;2013-12-31;
121_72;Bildung krimineller Vereinigungen;0;1;0;NULL;§ 129 StGB;;;;
121_720;Gesetz betreffend die Bestrafung des Sklavenraubes und des Sklavenhandels;0;1;0;NULL;SklavenraubG;;;;
121_721;Gesetz betreffend die gemeinsamen Rechte der Besitzer von Schuldverschreibungen;0;1;0;NULL;SchuvReBeG;;;;
121_722;Gesetz gegen den unlauteren Wettbewerb;0;1;0;NULL;UWG;;;;
121_723;Gesetz über das Apothekenwesen;0;1;0;NULL;ApoG;;;;
121_724;Gesetz über die Arbeitszeit in Bäckereien und Konditoreien;0;1;0;NULL;BäckAZG;;;1996-10-31;
121_725;Gesetz über die Beteiligung der Arbeitnehmer in der Europäischen Gemeinschaft;0;1;0;NULL;SEBG;;;;
121_726;Bundesbankgesetz;0;1;0;NULL;BBankG;;;;
121_727;Kastrationsgesetz;0;1;0;NULL;KastrG;;;;
121_728;Gesetz über die Führung akademischer Grade;0;1;0;NULL;FüAkadGrG;;;;
121_729;Gesetz über die Haftpflichtversicherung für ausländische Kraftfahrzeuge und Kraftfahrzeuganhänger;0;1;0;NULL;AuslPflVG;;;;
121_73;Bildung terroristischer Vereinigungen;0;1;0;NULL;§ 129a StGB;;;;
121_730;Publizitätsgesetz;0;1;0;NULL;PublG;;;;
121_731;Gesetz über die Spaltung der von der Treuhandanstalt verwalteten Unternehmen;0;1;0;NULL;SpTrUG;;;;
121_732;Gesetz über internationale Patentübereinkommen;0;1;0;NULL;IntPatÜbkG;;;;
121_733;Milch- und Margarinegesetz;0;1;0;NULL;MilchMargG;;;;
121_734;Gesetz über vereinfachte Verkündigungen und Bekanntgaben;0;1;0;NULL;VerkVereinfG;;;;
121_735;Gesetz zu dem Europäischen Übereinkommen vom 22. Januar 1965 zur Verhütung von Rundfunksendungen, die von Sendestellen außerhalb der staatlichen Hoheitsgebiete gesendet werden;0;1;0;NULL;EuRFVerhÜbkG;;;;
121_736;Gesetz zu dem Übereinkommen vom 17. Dezember 1997 über die Bekämpfung der Bestechung ausländischer Amtsträger im internationalen Geschäftsverkehr;0;1;0;NULL;IntBestG;;;;
121_737;Gesetz zu dem Vertrag vom 24. September 1996 über das umfassende Verbot von Nuklearversuchen;0;1;0;NULL;NuklVerbVtrG;;;;
121_738;Gesetz zu den Internationalen Gesundheitsvorschriften;0;1;0;NULL;IntGesVs;;;;
121_739;Kulturgutschutzgesetz;0;1;0;NULL;KGSG;;;;
121_74;Volksverhetzung (bis 26.01.2015);0;1;0;NULL;§ 130 StGB;;;2015-01-26;
121_740;Gesetz zur Ausführung der Verordnung (EG) Nr. 2157/2001 des Rates vom 8. Oktober 2001 über das Statut der Europäischen Gesellschaft (SE);0;1;0;NULL;SEAG;;;;
121_741;Gesetz zur Ausführung des Umweltschutzprotokolls vom 4. Oktober 1991 zum Antarktis-Vertrag;0;1;0;NULL;AntarktUmwSchProtAG;;;;
121_742;Gesetz zur Bekämpfung von Geschlechtskrankheiten (bis 31.12.2000);0;1;0;NULL;GeschlKrG;;;2000-12-31;
121_743;Gesetz zur Sicherung und Erleichterung der Aufgaben der Kommission der Vereinten Nationen in ...;0;1;0;NULL;UNKommAufgSiErlG;;;2010-12-14;
121_744;Bauforderungssicherungsgesetz;0;1;0;NULL;BauFordSiG;;;;
121_745;Grundstoffüberwachungsgesetz;0;1;0;NULL;GÜG;;;;
121_746;Gewaltschutzgesetz;0;1;0;NULL;GewSchG;;;;
121_747;Gewerbeordnung;0;1;0;NULL;GewO;;;;
121_748;GmbH-Gesetz;0;1;0;NULL;GmbHG;;;;
121_749;Halbleiterschutzgesetz;0;1;0;NULL;HalblSchG;;;;
121_75;Gewaltdarstellung (bis 26.01.2015);0;1;0;NULL;§ 131 StGB;;;2015-01-26;
121_750;Handelsgesetzbuch;0;1;0;NULL;HGB;;;;
121_751;Heilmittelwerbegesetz;0;1;0;NULL;HeilmWerbG;;;;
121_752;Heilpraktikergesetz;0;1;0;NULL;HPG;;;;
121_753;Heimarbeitsgesetz;0;1;0;NULL;HArbG;;;;
121_754;Hundeverbringungs- und -einfuhrbeschränkungsgesetz;0;1;0;NULL;HundVerbrEinfG;;;;
121_755;Hypothekenbankgesetz;0;1;0;NULL;HypothekenbankG;;;;
121_756;Infektionsschutzgesetz;0;1;0;NULL;IfSG;;;;
121_757;Jugendarbeitsschutzgesetz;0;1;0;NULL;JArbSchG;;;;
121_758;Jugendmedienschutz-Staatsvertrag;0;1;0;NULL;JMStV;;;;
121_759;Jugendschutzgesetz;0;1;0;NULL;JuSchG;;;;
121_760;Kennzeichenmissbrauch;0;1;0;NULL;§ 22 StVG;;;;
121_761;Kreditwesengesetz;0;1;0;NULL;KWG;;;;
121_762;Kriegswaffenkontrollgesetz;0;1;0;NULL;KrWaffKontrG;;;;
121_763;Kulturgüterrückgabegesetz;0;1;0;NULL;KultGüRückG;;;;
121_764;Kunsturheberrechtsgesetz;0;1;0;NULL;KunstUrhG;;;;
121_765;Ladenschlussgesetz;0;1;0;NULL;LadSchlG;;;;
121_766;Landesgesetz Baden-Württemberg;0;1;0;NULL;LG BW;;;;
121_767;Landesgesetz Bayern;0;1;0;NULL;LG BY;;;;
121_768;Landesgesetz Berlin;0;1;0;NULL;LG BE;;;;
121_769;Landesgesetz Brandenburg;0;1;0;NULL;LG BB;;;;
121_77;Amtsanmaßung;0;1;0;NULL;§ 132 StGB;;;;
121_770;Landesgesetz Bremen;0;1;0;NULL;LG HB;;;;
121_771;Landesgesetz Hamburg;0;1;0;NULL;LG HH;;;;
121_772;Landesgesetz Hessen;0;1;0;NULL;LG HE;;;;
121_773;Landesgesetz Mecklenburg-Vorpommern;0;1;0;NULL;LG MV;;;;
121_774;Landesgesetz Niedersachsen;0;1;0;NULL;LG NI;;;;
121_775;Landesgesetz Nordrhein-Westfalen;0;1;0;NULL;LG NW;;;;
121_776;Landesgesetz Rheinland-Pfalz;0;1;0;NULL;LG RP;;;;
121_777;Landesgesetz Saarland;0;1;0;NULL;LG SL;;;;
121_778;Landesgesetz Sachsen;0;1;0;NULL;LG SN;;;;
121_779;Landesgesetz Sachsen-Anhalt;0;1;0;NULL;LG ST;;;;
121_78;Missbrauch von Titeln, Berufsbezeichnungen und Abzeichen;0;1;0;NULL;§ 132a StGB;;;;
121_780;Landesgesetz Schleswig-Holstein;0;1;0;NULL;LG SH;;;;
