# Anwendung
name;bezeichnung
XPOLIZEI;XPolizei

# Katalog
schluessel;name;bezeichnung;herkunft;version;gueltigAb
304;Tatbestandsmerkmal einer Straftat;Tatbestandsmerkmal einer Straftat;ZIR;V1.6;20210415

# Katalogwerte
schluessel;bezeichnung;anzeigeReihenfolge;auswahlerlaubt;loeschstatus;extId;Abkürzung;Beschreibung;Gültig_ab;Gültig_bis;Zugangsvokabular
304_361;Versicherungsbetrug mit Schiffen;0;1;0;NULL;;;;;
304_362;verspätetes Erstellen von Bilanzen;0;1;0;NULL;;;;;
304_363;Versprechen;0;1;0;NULL;;;;;
304_364;versprechen lassen;0;1;0;NULL;;;;;
304_365;Vertrieb von Anteilen;0;1;0;NULL;;;;;
304_366;Vertrieb von Bezugsrechten;0;1;0;NULL;;;;;
304_367;Vertrieb von Einlageanteilen;0;1;0;NULL;;;;;
304_368;Vertrieb von Wertpapieren;0;1;0;NULL;;;;;
304_369;Verursachen einer nuklearen Explosion;0;1;0;NULL;;;;;
304_37;Anwendung von Gewalt;0;1;0;NULL;;;;;
304_370;Verursachen eines Vermögensnachteils;0;1;0;NULL;;;;;
304_371;Verursachen eines Vermögensschaden;0;1;0;NULL;;;;;
304_372;Verwerten im Ausland;0;1;0;NULL;;;;;
304_373;Vordrucke;0;1;0;NULL;;;;;
304_374;Vorenthalten der üblichen Gegenleistung;0;1;0;NULL;;;;;
304_375;vorgetäuschter Betrieb / Unternehmen;0;1;0;NULL;;;;;
304_376;Vorhandensein einer vollziehbaren Untersagung;0;1;0;NULL;;;;;
304_377;Vorlegen unrichtiger oder unvollständiger Unterlagen;0;1;0;NULL;;;;;
304_378;Vorteil großen Ausmaßes;0;1;0;NULL;;;;;
304_379;Wasser;0;1;0;NULL;;;;;
304_38;auf andere Weise der Freiheit berauben;0;1;0;NULL;;;;;
304_380;Wegnahme der Geheimnissverkörperung;0;1;0;NULL;;;;;
304_381;Weitergeben;0;1;0;NULL;;;;;
304_382;Wettbewerbszwecke;0;1;0;NULL;;;;;
